taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021047.0,B.1,1.0,2021-02-21,passed_qc,
_SRR13021047.46,A,1.0,2021-02-21,passed_qc,
_SRR13021047.47,A,1.0,2021-02-21,passed_qc,
_SRR13021047.234,A,1.0,2021-02-21,passed_qc,
_SRR13021047.311,A,1.0,2021-02-21,passed_qc,
_SRR13021047.378,A,1.0,2021-02-21,passed_qc,
_SRR13021047.497,A.16,1.0,2021-02-21,passed_qc,
_SRR13021047.526,A,1.0,2021-02-21,passed_qc,
_SRR13021047.571,A,1.0,2021-02-21,passed_qc,
_SRR13021047.651,A,1.0,2021-02-21,passed_qc,
_SRR13021047.679,A,1.0,2021-02-21,passed_qc,
_SRR13021047.704,A,1.0,2021-02-21,passed_qc,
_SRR13021047.850,A,1.0,2021-02-21,passed_qc,
_SRR13021047.923,A,1.0,2021-02-21,passed_qc,
_SRR13021047.1001,B.1,1.0,2021-02-21,passed_qc,
