taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4204823.0,B.40,1.0,2021-02-21,passed_qc,
_ERR4204823.8,A,1.0,2021-02-21,passed_qc,
_ERR4204823.11,A,1.0,2021-02-21,passed_qc,
_ERR4204823.12,A,1.0,2021-02-21,passed_qc,
_ERR4204823.14,A,1.0,2021-02-21,passed_qc,
_ERR4204823.17,B,1.0,2021-02-21,passed_qc,
_ERR4204823.23,B,1.0,2021-02-21,passed_qc,
_ERR4204823.33,A,1.0,2021-02-21,passed_qc,
_ERR4204823.35,A,1.0,2021-02-21,passed_qc,
_ERR4204823.67,B,1.0,2021-02-21,passed_qc,
_ERR4204823.81,A,1.0,2021-02-21,passed_qc,
_ERR4204823.85,B,1.0,2021-02-21,passed_qc,
_ERR4204823.91,A,1.0,2021-02-21,passed_qc,
_ERR4204823.100,A,1.0,2021-02-21,passed_qc,
_ERR4204823.104,A,1.0,2021-02-21,passed_qc,
_ERR4204823.110,A,1.0,2021-02-21,passed_qc,
_ERR4204823.118,A,1.0,2021-02-21,passed_qc,
_ERR4204823.119,A,1.0,2021-02-21,passed_qc,
_ERR4204823.120,A.2,1.0,2021-02-21,passed_qc,
_ERR4204823.161,A,1.0,2021-02-21,passed_qc,
_ERR4204823.163,A,1.0,2021-02-21,passed_qc,
_ERR4204823.166,A,1.0,2021-02-21,passed_qc,
_ERR4204823.168,B.40,1.0,2021-02-21,passed_qc,
_ERR4204823.169,A.3,1.0,2021-02-21,passed_qc,
_ERR4204823.177,A,1.0,2021-02-21,passed_qc,
_ERR4204823.180,A,1.0,2021-02-21,passed_qc,
_ERR4204823.182,A,1.0,2021-02-21,passed_qc,
_ERR4204823.193,A,1.0,2021-02-21,passed_qc,
_ERR4204823.195,A,1.0,2021-02-21,passed_qc,
_ERR4204823.202,B,1.0,2021-02-21,passed_qc,
_ERR4204823.207,A,1.0,2021-02-21,passed_qc,
_ERR4204823.216,A,1.0,2021-02-21,passed_qc,
_ERR4204823.224,A,1.0,2021-02-21,passed_qc,
_ERR4204823.227,A,1.0,2021-02-21,passed_qc,
_ERR4204823.229,A,1.0,2021-02-21,passed_qc,
_ERR4204823.234,A,1.0,2021-02-21,passed_qc,
_ERR4204823.242,A,1.0,2021-02-21,passed_qc,
_ERR4204823.246,A,1.0,2021-02-21,passed_qc,
_ERR4204823.252,A,1.0,2021-02-21,passed_qc,
_ERR4204823.258,A,1.0,2021-02-21,passed_qc,
_ERR4204823.259,A,1.0,2021-02-21,passed_qc,
_ERR4204823.269,A,1.0,2021-02-21,passed_qc,
_ERR4204823.278,A,1.0,2021-02-21,passed_qc,
_ERR4204823.284,A,1.0,2021-02-21,passed_qc,
_ERR4204823.287,B,1.0,2021-02-21,passed_qc,
_ERR4204823.304,A,1.0,2021-02-21,passed_qc,
_ERR4204823.310,A,1.0,2021-02-21,passed_qc,
_ERR4204823.314,A,1.0,2021-02-21,passed_qc,
_ERR4204823.316,A,1.0,2021-02-21,passed_qc,
_ERR4204823.351,B.40,1.0,2021-02-21,passed_qc,
_ERR4204823.354,A,1.0,2021-02-21,passed_qc,
_ERR4204823.364,A,1.0,2021-02-21,passed_qc,
_ERR4204823.369,A,1.0,2021-02-21,passed_qc,
