taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021027.0,B.1.1.241,1.0,2021-02-21,passed_qc,
_SRR13021027.1,B.41,1.0,2021-02-21,passed_qc,
_SRR13021027.2,B.1.98,1.0,2021-02-21,passed_qc,
_SRR13021027.3,A,1.0,2021-02-21,passed_qc,
_SRR13021027.4,B.1.243,1.0,2021-02-21,passed_qc,
_SRR13021027.5,B.52,1.0,2021-02-21,passed_qc,
_SRR13021027.6,B,1.0,2021-02-21,passed_qc,
_SRR13021027.7,B.1.525,1.0,2021-02-21,passed_qc,
_SRR13021027.8,A,1.0,2021-02-21,passed_qc,
_SRR13021027.9,A.5,1.0,2021-02-21,passed_qc,
_SRR13021027.10,B.54,1.0,2021-02-21,passed_qc,
_SRR13021027.11,A,1.0,2021-02-21,passed_qc,
_SRR13021027.12,A,1.0,2021-02-21,passed_qc,
_SRR13021027.13,A,1.0,2021-02-21,passed_qc,
_SRR13021027.15,B,1.0,2021-02-21,passed_qc,
_SRR13021027.16,B.54,1.0,2021-02-21,passed_qc,
_SRR13021027.17,A,1.0,2021-02-21,passed_qc,
_SRR13021027.18,B.54,1.0,2021-02-21,passed_qc,
_SRR13021027.19,B.1.1.46,1.0,2021-02-21,passed_qc,
_SRR13021027.20,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.21,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.22,A,1.0,2021-02-21,passed_qc,
_SRR13021027.24,A,1.0,2021-02-21,passed_qc,
_SRR13021027.25,B.1.160,1.0,2021-02-21,passed_qc,
_SRR13021027.26,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.28,B,1.0,2021-02-21,passed_qc,
_SRR13021027.29,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.30,B.1.1.241,1.0,2021-02-21,passed_qc,
_SRR13021027.31,A,1.0,2021-02-21,passed_qc,
_SRR13021027.32,A,1.0,2021-02-21,passed_qc,
_SRR13021027.34,A,1.0,2021-02-21,passed_qc,
_SRR13021027.35,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.36,B.1.258.17,1.0,2021-02-21,passed_qc,
_SRR13021027.37,A,1.0,2021-02-21,passed_qc,
_SRR13021027.38,B.1.1.241,1.0,2021-02-21,passed_qc,
_SRR13021027.39,B.1.1.273,1.0,2021-02-21,passed_qc,
_SRR13021027.40,A.5,1.0,2021-02-21,passed_qc,
_SRR13021027.41,B.1.314,1.0,2021-02-21,passed_qc,
_SRR13021027.42,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.43,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.44,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.45,B.1.395,1.0,2021-02-21,passed_qc,
_SRR13021027.47,A,1.0,2021-02-21,passed_qc,
_SRR13021027.48,B.1.160,1.0,2021-02-21,passed_qc,
_SRR13021027.49,B.1.525,1.0,2021-02-21,passed_qc,
_SRR13021027.50,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.51,B,1.0,2021-02-21,passed_qc,
